    HO_hw     eMax  Protons Neutrons         Orbital         Energy_GS                 dEnergy                Energy                   1p_norm
----------------------------------------------------------------------------------------------------------------------------------------------------------
    24.0       6       2       2             0s1/2p          -28.0440899908           24.1629701939           -3.8811197969            0.9634809520
    24.0       6       2       2             0s1/2n          -28.0440899908           24.9647696100           -3.0793203808            0.9617643237
    24.0       6       2       2             0p3/2p          -28.0440899908           -0.5463879270          -28.5904779178            0.9160959208
    24.0       6       2       2             1p3/2p          -28.0440899908            7.5641265701          -20.4799634207            0.6603415631
    24.0       6       2       2             2p3/2p          -28.0440899908           14.4117525991          -13.6323373917            0.2122664830
    24.0       6       2       2             0p1/2p          -28.0440899908            2.8543224653          -25.1897675255            0.8754403938
    24.0       6       2       2             1p1/2p          -28.0440899908            7.9313048774          -20.1127851134            0.6038808770
    24.0       6       2       2             2p1/2p          -28.0440899908           16.6226479621          -11.4214420287            0.3172529798
    24.0       6       2       2             1s1/2p          -28.0440899908            1.8697351004          -26.1743548904            0.7513502036
    24.0       6       2       2             2s1/2p          -28.0440899908            7.0593276205          -20.9847623703            0.4343901220
    24.0       6       2       2             3s1/2p          -28.0440899908           11.2720221278          -16.7720678630            0.3434895211
    24.0       6       2       2             0d5/2p          -28.0440899908            0.9966353187          -27.0474546721            0.7331470209
    24.0       6       2       2             1d5/2p          -28.0440899908           14.3611746198          -13.6829153710            0.4707462991
    24.0       6       2       2             2d5/2p          -28.0440899908           19.7655723716           -8.2785176192            0.7356768704
    24.0       6       2       2             0d3/2p          -28.0440899908            2.7017686442          -25.3423213466            0.5059462861
    24.0       6       2       2             1d3/2p          -28.0440899908            5.7924317722          -22.2516582186            0.5952544735
    24.0       6       2       2             2d3/2p          -28.0440899908           15.6189220022          -12.4251679886            0.4515562489
    24.0       6       2       2             0f7/2p          -28.0440899908            7.1701610735          -20.8739289173            0.5911314601
    24.0       6       2       2             1f7/2p          -28.0440899908           22.5931362122           -5.4509537786            0.4890050890
    24.0       6       2       2             0f5/2p          -28.0440899908            9.8267869624          -18.2173030284            0.5942307705
    24.0       6       2       2             1f5/2p          -28.0440899908           16.1589397188          -11.8851502720            0.0744093860
    24.0       6       2       2             0g9/2p          -28.0440899908           16.6739902549          -11.3700997359            0.5858369497
    24.0       6       2       2             1g9/2p          -28.0440899908           37.2409611757            9.1968711849            0.6112428503
    24.0       6       2       2             0g7/2p          -28.0440899908           18.4070318813           -9.6370581095            0.5933981419
    24.0       6       2       2             1g7/2p          -28.0440899908           28.2381239777            0.1940339869            0.0361470104
    24.0       6       2       2             0h11/2p          -28.0440899908           28.1713384048            0.1272484140            0.4560773529
    24.0       6       2       2             0h9/2p          -28.0440899908           29.9520585478            1.9079685570            0.4279545218
    24.0       6       2       2             0i13/2p          -28.0440899908           41.9530969318           13.9090069410            0.5120670588
    24.0       6       2       2             0i11/2p          -28.0440899908           39.2948623841           11.2507723933            0.1172818615
    24.0       6       2       2             0p3/2n          -28.0440899908           -1.6588974913          -29.7029874821            0.9189675339
    24.0       6       2       2             1p3/2n          -28.0440899908            6.4807999858          -21.5632900050            0.6603115509
    24.0       6       2       2             2p3/2n          -28.0440899908           13.4344128968          -14.6096770940            0.2013057639
    24.0       6       2       2             0p1/2n          -28.0440899908            1.8828496198          -26.1612403710            0.8780810688
    24.0       6       2       2             1p1/2n          -28.0440899908            6.8767980167          -21.1672919741            0.6052512604
    24.0       6       2       2             2p1/2n          -28.0440899908           15.6714133852          -12.3726766056            0.3080729440
    24.0       6       2       2             1s1/2n          -28.0440899908            0.7025891177          -27.3415008731            0.7442029606
    24.0       6       2       2             2s1/2n          -28.0440899908            6.0240532412          -22.0200367496            0.4358938472
    24.0       6       2       2             3s1/2n          -28.0440899908           10.3494947739          -17.6945952169            0.3513398469
    24.0       6       2       2             0d5/2n          -28.0440899908           -0.1824283911          -28.2265183819            0.7308629462
    24.0       6       2       2             1d5/2n          -28.0440899908           13.3631024203          -14.6809875706            0.4750784881
    24.0       6       2       2             2d5/2n          -28.0440899908           18.8384281486           -9.2056618422            0.7338540571
    24.0       6       2       2             0d3/2n          -28.0440899908            1.5367409071          -26.5073490837            0.4978496905
    24.0       6       2       2             1d3/2n          -28.0440899908            4.7426630987          -23.3014268921            0.5981215880
    24.0       6       2       2             2d3/2n          -28.0440899908           14.6791078929          -13.3649820979            0.4537708704
    24.0       6       2       2             0f7/2n          -28.0440899908            6.0622186846          -21.9818713062            0.5899386055
    24.0       6       2       2             1f7/2n          -28.0440899908           21.7733509843           -6.2707390065            0.4844013283
    24.0       6       2       2             0f5/2n          -28.0440899908            8.7961033318          -19.2479866590            0.5933683093
    24.0       6       2       2             1f5/2n          -28.0440899908           15.2414688624          -12.8026211284            0.0757847470
    24.0       6       2       2             0g9/2n          -28.0440899908           15.6602980436          -12.3837919472            0.5838245042
    24.0       6       2       2             1g9/2n          -28.0440899908           36.3685696442            8.3244796534            0.6026204309
    24.0       6       2       2             0g7/2n          -28.0440899908           17.4302936259          -10.6137963649            0.5911845551
    24.0       6       2       2             1g7/2n          -28.0440899908           27.3603946512           -0.6836953396            0.0365421656
    24.0       6       2       2             0h11/2n          -28.0440899908           27.1808772352           -0.8632127556            0.4575736337
    24.0       6       2       2             0h9/2n          -28.0440899908           28.9907776316            0.9466876408            0.4287518659
    24.0       6       2       2             0i13/2n          -28.0440899908           40.9069406251           12.8628506343            0.5100525187
    24.0       6       2       2             0i11/2n          -28.0440899908           37.8926993133            9.8486093224            0.1133790506
    28.0       6       2       2             0s1/2p          -28.0321077765           24.2794596834           -3.7526480931            0.9654317649
    28.0       6       2       2             0s1/2n          -28.0321077765           25.0875076344           -2.9446001421            0.9638906546
    28.0       6       2       2             0p3/2p          -28.0321077765           -0.3027422055          -28.3348499820            0.9183137530
    28.0       6       2       2             1p3/2p          -28.0321077765            9.2010878806          -18.8310198959            0.6341199412
    28.0       6       2       2             2p3/2p          -28.0321077765           15.8500653207          -12.1820424558            0.1679124274
