      8  12.36      0    12     8     8       0p1/2n     1    -1     1      -127.8125653       17.63573725       -110.176828      0.9769010811
     12  14.07      0    12     8     8       0p1/2n     1    -1     1      -130.2499457       17.62989601      -112.6200497      0.9754190344
     16  15.14      0    12     8     8       0p1/2n     1    -1     1      -130.0054175       17.59264358       -112.412774      0.9752521362
     20  15.84      0    12     8     8       0p1/2n     1    -1     1      -129.7658864        17.5733281      -112.1925583      0.9752662971
     24  16.53      0    12     8     8       0p1/2n     1    -1     1       -129.695627       17.57380625      -112.1218208      0.9753556513
     28  17.17      0    12     8     8       0p1/2n     1    -1     1       -129.608423        17.5804848      -112.0279382       0.975497519
      8  12.36      0    12     8     8       0p3/2n     3    -1     1      -127.8125653       27.55019953      -100.2623657      0.9608363858
     12  14.07      0    12     8     8       0p3/2n     3    -1     1      -130.2499457       27.52456368      -102.7253821      0.9625953048
     16  15.14      0    12     8     8       0p3/2n     3    -1     1      -130.0054175       27.50668151       -102.498736      0.9626771828
     20  15.84      0    12     8     8       0p3/2n     3    -1     1      -129.7658864        27.4814998      -102.2843866      0.9630544814
     24  16.53      0    12     8     8       0p3/2n     3    -1     1       -129.695627       27.50455488      -102.1910721      0.9637216378
     28  17.17      0    12     8     8       0p3/2n     3    -1     1       -129.608423       27.56134732      -102.0470756       0.964599676
