      8      8      0     8     8     8       0p1/2n     1    -1     1      -116.8612548       17.14060297      -99.72065185      0.9782523305
     12     12      0     8     8     8       0p1/2n     1    -1     1      -126.6473763       17.39512503      -109.2522512      0.9758797347
     16     16      0     8     8     8       0p1/2n     1    -1     1      -129.0845083       17.51965395      -111.5648543      0.9754087529
     20     20      0     8     8     8       0p1/2n     1    -1     1      -129.4890538       17.55762861      -111.9314252      0.9754917186
     24     24      0     8     8     8       0p1/2n     1    -1     1      -129.3124145       17.57644376      -111.7359707      0.9757202418
     28     28      0     8     8     8       0p1/2n     1    -1     1      -128.8064183       17.57956917      -111.2268491      0.9759651639
      8      8      0    10     8     8       0p1/2n     1    -1     1      -123.6037112       17.44560639      -106.1581048      0.9774625723
     12     12      0    10     8     8       0p1/2n     1    -1     1      -129.0948055       17.54505499      -111.5497505      0.9755020971
     16     16      0    10     8     8       0p1/2n     1    -1     1      -129.8169091       17.57881174      -112.2380973      0.9752802169
     20     20      0    10     8     8       0p1/2n     1    -1     1      -129.7357338       17.57558681       -112.160147      0.9753342509
     24     24      0    10     8     8       0p1/2n     1    -1     1      -129.6112593       17.57703234      -112.0342269      0.9754833192
     28     28      0    10     8     8       0p1/2n     1    -1     1      -129.3904909       17.58180041      -111.8086905      0.9756834973
      8  12.36      0    12     8     8       0p1/2n     1    -1     1      -127.8125653       17.63573725       -110.176828      0.9769010811
     12  14.07      0    12     8     8       0p1/2n     1    -1     1      -130.2499457       17.62989601      -112.6200497      0.9754190344
     16  15.14      0    12     8     8       0p1/2n     1    -1     1      -130.0054175       17.59264358       -112.412774      0.9752521362
     20  15.84      0    12     8     8       0p1/2n     1    -1     1      -129.7658864        17.5733281      -112.1925583      0.9752662971
     24  16.53      0    12     8     8       0p1/2n     1    -1     1       -129.695627       17.57380625      -112.1218208      0.9753556513
     28  17.17      0    12     8     8       0p1/2n     1    -1     1       -129.608423        17.5804848      -112.0279382       0.975497519
