      8   12.5      0    12     8    14       0d5/2p     5     1    -1      -154.8774313       -12.8865796      -167.7640109      0.9372057477
     12  14.33      0    12     8    14       0d5/2p     5     1    -1      -158.4060843      -13.23688018      -171.6429644      0.9383545276
     16   14.4      0    12     8    14       0d5/2p     5     1    -1      -158.3190584      -13.34652326      -171.6655817      0.9385292136
     20   15.6      0    12     8    14       0d5/2p     5     1    -1      -157.8400168      -13.35887986      -171.1988967      0.9385502834
     24  16.45      0    12     8    14       0d5/2p     5     1    -1      -157.5331162      -13.39724485       -170.930361      0.9388644458
     28  17.28      0    12     8    14       0d5/2p     5     1    -1      -157.1002249      -13.45982786      -170.5600527      0.9395022691
      8   12.5      0    12     8    14       1s1/2p     1     1    -1      -154.8774313      -10.75779854      -165.6352298      0.8917547958
     12  14.33      0    12     8    14       1s1/2p     1     1    -1      -158.4060843       -10.6621997       -169.068284      0.8933556002
     16   14.4      0    12     8    14       1s1/2p     1     1    -1      -158.3190584      -10.72284726      -169.0419057      0.8933842708
     20   15.6      0    12     8    14       1s1/2p     1     1    -1      -157.8400168      -10.71708951      -168.5571064      0.8929960432
     24  16.45      0    12     8    14       1s1/2p     1     1    -1      -157.5331162      -10.70382148      -168.2369377      0.8926344863
     28  17.28      0    12     8    14       1s1/2p     1     1    -1      -157.1002249      -10.65358517        -167.75381      0.8923335674
      8   12.5      0    12     8    14       0d3/2p     3     1    -1      -154.8774313      -8.043295972      -162.9207272      0.8580397526
     12  14.33      0    12     8    14       0d3/2p     3     1    -1      -158.4060843       -8.44774718      -166.8538314      0.8699942088
     16   14.4      0    12     8    14       0d3/2p     3     1    -1      -158.3190584      -8.516122155      -166.8351806      0.8705259616
     20   15.6      0    12     8    14       0d3/2p     3     1    -1      -157.8400168       -8.53326787      -166.3732847      0.8704321658
     24  16.45      0    12     8    14       0d3/2p     3     1    -1      -157.5331162      -8.547919168      -166.0810354      0.8708091747
     28  17.28      0    12     8    14       0d3/2p     3     1    -1      -157.1002249      -8.548486981      -165.6487118      0.8718625682
