      8      8    12     8    14       2.12957723632
     12     12    12     8    14      0.414046579636
     16     16    12     8    14      0.222365011966
     20     20    12     8    14       1.61960146261
     24     24    12     8    14       4.49050351149
     28     28    12     8    14       8.59018378154
     8 	 4.447    12     8    14       5.08182453812
     12  9.687    12     8    14       1.25740491588
     16  18.33    12     8    14       0.8676629703
     20  27.74    12     8    14       9.06946091732
     24  39.35    12     8    14       31.1230911599
     28  52.53    12     8    14       70.8965033198
      8  14.39    12     8    14      0.235505567251
     12  14.87    12     8    14      0.146081492922
     16  13.96    12     8    14      0.118857845783
     20  14.42    12     8    14     0.0822886377865
     24  14.64    12     8    14     0.0617475770359
     28  14.93    12     8    14      0.0494862486645
